V350039628L2C006R04101303115/1,Phoca_019094-RA,34,88.235,68,23,5.21e-16,protein Name:"Protein of unknown function" AED:0.32 eAED:0.32 QI:0|0|0|1|0|0|2|0|81
V350039628L2C001R04400722845/1,Phoca_027918-RA,26,69.231,52,17,1.36e-06,protein Name:"Protein of unknown function" AED:0.41 eAED:0.41 QI:39|1|1|1|0|0|2|14|32
V350039628L2C001R04400722845/2,Phoca_021967-RA,24,95.833,48,16,7.79e-12,protein Name:"Protein of unknown function" AED:0.23 eAED:1.00 QI:0|0|0|1|0|0|2|0|92
V350039628L2C001R04400722845/2,Phoca_029515-RA,24,100.000,48,16,3.89e-11,protein Name:"Protein of unknown function" AED:0.22 eAED:0.23 QI:0|-1|0|1|-1|0|1|0|77
V350039628L2C001R04400722845/2,Phoca_004118-RA,24,100.000,48,16,5.07e-11,protein Name:"Protein of unknown function" AED:0.43 eAED:0.43 QI:0|-1|0|1|-1|0|1|0|78
V350039628L2C001R04400722845/2,Phoca_001220-RA,28,89.286,56,19,5.24e-11,protein Name:"Protein of unknown function" AED:0.49 eAED:1.00 QI:0|-1|0|1|-1|0|1|0|60
V350039628L2C001R04400722845/2,Phoca_022327-RA,24,100.000,48,16,5.83e-11,protein Name:"Protein of unknown function" AED:0.42 eAED:0.54 QI:0|0|0|1|0|0|2|0|57
V350039628L2C001R06300442419/1,Phoca_027918-RA,26,69.231,52,17,1.36e-06,protein Name:"Protein of unknown function" AED:0.41 eAED:0.41 QI:39|1|1|1|0|0|2|14|32
V350039628L2C006R01200938911/1,Phoca_008796-RA,19,100.000,38,13,3.29e-06,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C006R02101337013/1,Phoca_008796-RA,20,100.000,40,13,5.84e-07,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C001R02100752026/1,Phoca_008796-RA,35,100.000,70,23,1.28e-18,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C001R02100752026/1,Phoca_011994-RA,34,55.882,68,23,1.10e-09,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C006R02101337013/2,Phoca_008796-RA,39,100.000,78,26,7.59e-21,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C006R02101337013/2,Phoca_011994-RA,39,64.103,78,26,5.14e-13,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C004R04500615707/2,Phoca_008796-RA,37,100.000,74,25,2.32e-19,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C004R04500615707/2,Phoca_011994-RA,37,67.568,74,25,2.51e-12,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C003R04101344392/2,Phoca_008796-RA,36,100.000,72,24,1.66e-18,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C003R04101344392/2,Phoca_011994-RA,36,69.444,72,24,5.98e-12,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C006R00200940405/1,Phoca_008796-RA,29,100.000,58,19,2.15e-13,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C006R00200940405/1,Phoca_011994-RA,29,72.414,58,19,1.02e-08,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C003R04801379634/2,Phoca_008796-RA,28,100.000,56,19,8.44e-13,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C003R04801379634/2,Phoca_011994-RA,28,71.429,56,19,6.18e-08,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C004R01801353005/1,Phoca_008796-RA,18,100.000,36,12,2.56e-07,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C005R05201005203/2,Phoca_007255-RA,45,82.222,86,29,2.14e-20,protein Name:"Protein of unknown function" AED:0.48 eAED:0.48 QI:0|0|0|1|0|0|2|0|61
V350039628L2C005R05201005203/2,Phoca_028767-RA,36,94.444,72,24,2.16e-20,protein Name:"Similar to TAS2R3 Taste receptor type 2 member 3 (Papio hamadryas OX=9557)" AED:0.30 eAED:0.30 QI:0|0|0|1|0|0|2|0|347
V350039628L2C005R05201005203/2,Phoca_033682-RA,41,95.122,82,27,4.70e-20,protein Name:"Protein of unknown function" AED:0.27 eAED:1.00 QI:0|0|0|1|0|0|2|0|64
V350039628L2C005R05201005203/2,Phoca_014308-RA,41,95.122,82,27,4.70e-20,protein Name:"Protein of unknown function" AED:0.42 eAED:1.00 QI:0|0|0|1|0|0|2|0|64
V350039628L2C005R05201005203/2,Phoca_021967-RA,36,94.444,72,24,6.33e-20,protein Name:"Protein of unknown function" AED:0.23 eAED:1.00 QI:0|0|0|1|0|0|2|0|92
V350039628L2C005R03701064277/1,Phoca_008796-RA,34,100.000,68,23,4.04e-17,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C005R03701064277/1,Phoca_011994-RA,34,70.588,68,23,9.18e-11,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C004R06500010948/1,Phoca_008796-RA,26,88.462,52,17,1.87e-09,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C006R04600166695/2,Phoca_008796-RA,26,88.462,52,17,1.87e-09,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C002R05601059429/2,Phoca_008796-RA,29,96.552,58,19,7.08e-14,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C001R04200966393/2,Phoca_008796-RA,29,96.552,58,19,6.58e-14,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C002R01200898913/1,Phoca_008796-RA,29,96.552,58,19,1.66e-14,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C006R00701274876/2,Phoca_008796-RA,26,100.000,52,17,1.49e-12,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C002R06101147031/2,Phoca_015179-RA,25,84.000,50,17,9.91e-08,protein Name:"Similar to CLEC4A C-type lectin domain family 4 member A (Homo sapiens OX=9606)" AED:0.47 eAED:0.56 QI:0|0|0|1|0|0|6|0|210
V350039628L2C002R06101147031/2,Phoca_027912-RA,22,81.818,44,15,4.50e-07,protein Name:"Protein of unknown function" AED:0.18 eAED:0.24 QI:0|-1|0|1|-1|0|1|0|43
V350039628L2C002R06101147031/2,Phoca_003369-RA,21,80.952,42,14,8.15e-07,protein Name:"Protein of unknown function" AED:0.46 eAED:0.46 QI:0|-1|0|1|-1|0|1|0|39
V350039628L2C002R06101147031/2,Phoca_006432-RA,22,77.273,44,15,1.75e-06,protein Name:"Protein of unknown function" AED:0.28 eAED:0.28 QI:0|-1|0|1|-1|0|1|0|40
V350039628L2C002R06101147031/2,Phoca_003544-RA,25,76.000,44,15,4.09e-06,protein Name:"Protein of unknown function" AED:0.34 eAED:0.59 QI:0|-1|0|1|-1|0|1|0|64
V350039628L2C001R01100862461/1,Phoca_021967-RA,43,95.349,86,29,1.32e-25,protein Name:"Protein of unknown function" AED:0.23 eAED:1.00 QI:0|0|0|1|0|0|2|0|92
V350039628L2C001R01100862461/1,Phoca_028767-RA,42,92.857,84,28,5.10e-24,protein Name:"Similar to TAS2R3 Taste receptor type 2 member 3 (Papio hamadryas OX=9557)" AED:0.30 eAED:0.30 QI:0|0|0|1|0|0|2|0|347
V350039628L2C001R01100862461/1,Phoca_004153-RA,48,85.417,96,32,1.19e-21,protein Name:"Protein of unknown function" AED:0.48 eAED:1.00 QI:0|-1|0|1|-1|0|1|0|58
V350039628L2C001R01100862461/1,Phoca_029666-RA,49,79.592,98,33,3.93e-21,protein Name:"Protein of unknown function" AED:0.21 eAED:0.21 QI:0|-1|0|1|-1|0|1|0|102
V350039628L2C001R01100862461/1,Phoca_009090-RA,43,83.721,86,29,4.23e-21,protein Name:"Protein of unknown function" AED:0.54 eAED:1.00 QI:0|0|0|1|0|0|2|0|59
V350039628L2C004R05201398599/1,Phoca_021967-RA,32,96.875,64,21,6.22e-18,protein Name:"Protein of unknown function" AED:0.23 eAED:1.00 QI:0|0|0|1|0|0|2|0|92
V350039628L2C004R05201398599/1,Phoca_025231-RA,32,93.750,64,21,1.01e-15,protein Name:"Protein of unknown function" AED:0.46 eAED:0.46 QI:0|-1|0|1|-1|0|1|0|55
V350039628L2C004R05201398599/1,Phoca_006208-RA,32,93.750,64,21,2.57e-15,protein Name:"Protein of unknown function" AED:0.49 eAED:0.49 QI:0|0|0|1|0|0|3|0|64
V350039628L2C004R05201398599/1,Phoca_004118-RA,29,100.000,58,19,4.23e-15,protein Name:"Protein of unknown function" AED:0.43 eAED:0.43 QI:0|-1|0|1|-1|0|1|0|78
V350039628L2C004R05201398599/1,Phoca_007318-RA,29,100.000,58,19,4.79e-15,protein Name:"Protein of unknown function" AED:0.48 eAED:0.48 QI:0|0|0|1|0|0|2|0|79
V350039628L2C004R05201398599/2,Phoca_029515-RA,25,100.000,50,17,2.29e-12,protein Name:"Protein of unknown function" AED:0.22 eAED:0.23 QI:0|-1|0|1|-1|0|1|0|77
V350039628L2C004R05201398599/2,Phoca_021967-RA,25,92.000,50,17,3.01e-12,protein Name:"Protein of unknown function" AED:0.23 eAED:1.00 QI:0|0|0|1|0|0|2|0|92
V350039628L2C004R05201398599/2,Phoca_022327-RA,25,100.000,50,17,3.47e-12,protein Name:"Protein of unknown function" AED:0.42 eAED:0.54 QI:0|0|0|1|0|0|2|0|57
V350039628L2C004R05201398599/2,Phoca_004118-RA,25,100.000,50,17,3.75e-12,protein Name:"Protein of unknown function" AED:0.43 eAED:0.43 QI:0|-1|0|1|-1|0|1|0|78
V350039628L2C004R05201398599/2,Phoca_007318-RA,25,100.000,50,17,5.81e-12,protein Name:"Protein of unknown function" AED:0.48 eAED:0.48 QI:0|0|0|1|0|0|2|0|79
V350039628L2C001R02800413168/1,Phoca_008796-RA,27,100.000,54,18,1.18e-12,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C002R04701053458/2,Phoca_008796-RA,33,100.000,66,22,5.63e-17,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C002R04701053458/2,Phoca_011994-RA,33,54.545,66,22,7.39e-09,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C003R01700473861/1,Phoca_008796-RA,33,100.000,66,22,2.66e-16,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C003R01700473861/1,Phoca_011994-RA,33,69.697,66,22,5.45e-10,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C003R01700473861/2,Phoca_008796-RA,35,100.000,70,23,1.28e-18,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C003R01700473861/2,Phoca_011994-RA,34,55.882,68,23,1.10e-09,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L2C001R03701049319/2,Phoca_008796-RA,23,100.000,46,15,2.46e-09,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C005R04600203618/2,Phoca_008796-RA,18,94.444,36,12,8.31e-06,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C006R00801170848/1,Phoca_008796-RA,29,96.552,58,19,1.02e-13,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C005R05700637873/2,Phoca_008796-RA,22,100.000,44,15,2.46e-10,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C003R07201273018/1,Phoca_008796-RA,22,90.909,44,15,5.04e-08,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L2C004R05500330786/2,Phoca_015179-RA,34,70.588,60,20,2.60e-07,protein Name:"Similar to CLEC4A C-type lectin domain family 4 member A (Homo sapiens OX=9606)" AED:0.47 eAED:0.56 QI:0|0|0|1|0|0|6|0|210
V350039628L3C002R01900495272/1,Phoca_014753-RA,37,89.189,70,23,4.16e-15,protein Name:"Protein of unknown function" AED:0.12 eAED:0.12 QI:0|0|0|1|0|0|2|0|68
V350039628L3C002R01900495272/1,Phoca_007255-RA,37,81.081,70,23,1.33e-14,protein Name:"Protein of unknown function" AED:0.48 eAED:0.48 QI:0|0|0|1|0|0|2|0|61
V350039628L3C002R01900495272/1,Phoca_025971-RA,33,87.879,66,22,2.19e-14,protein Name:"Protein of unknown function" AED:0.57 eAED:0.77 QI:0|0|0|1|0|0|2|0|117
V350039628L3C002R01900495272/1,Phoca_028767-RA,33,84.848,66,22,3.65e-14,protein Name:"Similar to TAS2R3 Taste receptor type 2 member 3 (Papio hamadryas OX=9557)" AED:0.30 eAED:0.30 QI:0|0|0|1|0|0|2|0|347
V350039628L3C002R01900495272/1,Phoca_022978-RA,33,84.848,66,22,5.24e-14,protein Name:"Protein of unknown function" AED:0.08 eAED:0.08 QI:0|0|0|1|0|0|2|0|63
V350039628L3C001R00901273593/1,Phoca_021967-RA,45,91.111,90,30,7.61e-25,protein Name:"Protein of unknown function" AED:0.23 eAED:1.00 QI:0|0|0|1|0|0|2|0|92
V350039628L3C001R00901273593/1,Phoca_028767-RA,46,84.783,92,31,2.55e-23,protein Name:"Similar to TAS2R3 Taste receptor type 2 member 3 (Papio hamadryas OX=9557)" AED:0.30 eAED:0.30 QI:0|0|0|1|0|0|2|0|347
V350039628L3C001R00901273593/1,Phoca_033682-RA,43,95.349,86,29,6.63e-22,protein Name:"Protein of unknown function" AED:0.27 eAED:1.00 QI:0|0|0|1|0|0|2|0|64
V350039628L3C001R00901273593/1,Phoca_014308-RA,43,95.349,86,29,6.63e-22,protein Name:"Protein of unknown function" AED:0.42 eAED:1.00 QI:0|0|0|1|0|0|2|0|64
V350039628L3C001R00901273593/1,Phoca_009090-RA,43,83.721,86,29,5.69e-21,protein Name:"Protein of unknown function" AED:0.54 eAED:1.00 QI:0|0|0|1|0|0|2|0|59
V350039628L3C004R06700327443/1,Phoca_021967-RA,45,93.333,90,30,1.01e-25,protein Name:"Protein of unknown function" AED:0.23 eAED:1.00 QI:0|0|0|1|0|0|2|0|92
V350039628L3C004R06700327443/1,Phoca_028767-RA,46,86.957,92,31,3.14e-24,protein Name:"Similar to TAS2R3 Taste receptor type 2 member 3 (Papio hamadryas OX=9557)" AED:0.30 eAED:0.30 QI:0|0|0|1|0|0|2|0|347
V350039628L3C004R06700327443/1,Phoca_033682-RA,44,95.455,88,29,1.90e-22,protein Name:"Protein of unknown function" AED:0.27 eAED:1.00 QI:0|0|0|1|0|0|2|0|64
V350039628L3C004R06700327443/1,Phoca_014308-RA,44,95.455,88,29,1.90e-22,protein Name:"Protein of unknown function" AED:0.42 eAED:1.00 QI:0|0|0|1|0|0|2|0|64
V350039628L3C004R06700327443/1,Phoca_009090-RA,43,83.721,86,29,4.47e-21,protein Name:"Protein of unknown function" AED:0.54 eAED:1.00 QI:0|0|0|1|0|0|2|0|59
V350039628L3C003R05800138382/1,Phoca_021967-RA,45,93.333,90,30,1.44e-25,protein Name:"Protein of unknown function" AED:0.23 eAED:1.00 QI:0|0|0|1|0|0|2|0|92
V350039628L3C003R05800138382/1,Phoca_028767-RA,44,90.909,88,29,4.80e-24,protein Name:"Similar to TAS2R3 Taste receptor type 2 member 3 (Papio hamadryas OX=9557)" AED:0.30 eAED:0.30 QI:0|0|0|1|0|0|2|0|347
V350039628L3C003R05800138382/1,Phoca_004153-RA,48,85.417,96,32,5.41e-22,protein Name:"Protein of unknown function" AED:0.48 eAED:1.00 QI:0|-1|0|1|-1|0|1|0|58
V350039628L3C003R05800138382/1,Phoca_009090-RA,43,83.721,86,29,7.01e-21,protein Name:"Protein of unknown function" AED:0.54 eAED:1.00 QI:0|0|0|1|0|0|2|0|59
V350039628L3C003R05800138382/1,Phoca_033682-RA,41,95.122,82,27,9.26e-21,protein Name:"Protein of unknown function" AED:0.27 eAED:1.00 QI:0|0|0|1|0|0|2|0|64
V350039628L3C003R05800138382/2,Phoca_004153-RA,22,90.909,44,15,1.92e-07,protein Name:"Protein of unknown function" AED:0.48 eAED:1.00 QI:0|-1|0|1|-1|0|1|0|58
V350039628L3C003R05800138382/2,Phoca_029666-RA,27,74.074,54,18,4.04e-07,protein Name:"Protein of unknown function" AED:0.21 eAED:0.21 QI:0|-1|0|1|-1|0|1|0|102
V350039628L3C003R05800138382/2,Phoca_012976-RA,23,86.957,46,15,4.30e-07,protein Name:"Protein of unknown function" AED:0.63 eAED:1.00 QI:0|-1|0|1|-1|0|1|0|86
V350039628L3C003R05800138382/2,Phoca_001220-RA,22,86.364,44,15,5.99e-07,protein Name:"Protein of unknown function" AED:0.49 eAED:1.00 QI:0|-1|0|1|-1|0|1|0|60
V350039628L3C003R05800138382/2,Phoca_029224-RA,17,100.000,34,11,1.02e-06,protein Name:"Protein of unknown function" AED:0.49 eAED:0.49 QI:1|1|1|1|0|0|2|31|21
V350039628L3C005R03801391494/1,Phoca_008796-RA,19,100.000,38,13,2.92e-06,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C004R04400540494/1,Phoca_008796-RA,24,100.000,48,16,6.39e-10,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C005R03801391494/2,Phoca_008796-RA,34,100.000,68,23,8.48e-18,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C005R03801391494/2,Phoca_011994-RA,34,55.882,68,23,1.10e-09,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L3C003R02200824587/2,Phoca_008796-RA,35,100.000,70,23,1.28e-18,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C003R02200824587/2,Phoca_011994-RA,34,55.882,68,23,1.10e-09,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L3C002R01800175154/1,Phoca_008796-RA,38,100.000,76,25,8.87e-21,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C002R01800175154/1,Phoca_011994-RA,38,57.895,76,25,8.26e-12,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L3C005R06900474739/2,Phoca_008796-RA,37,86.486,74,25,4.19e-15,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C005R06900474739/2,Phoca_011994-RA,37,64.865,74,25,3.98e-11,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L3C005R01900296271/1,Phoca_008796-RA,27,96.296,54,18,3.49e-11,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C005R01900296271/1,Phoca_011994-RA,26,69.231,52,17,2.29e-06,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L3C003R06201164784/2,Phoca_008796-RA,25,100.000,50,17,1.15e-10,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C003R06201164784/2,Phoca_011994-RA,25,72.000,50,17,9.53e-07,protein Name:"Similar to DNAJC6 Putative tyrosine-protein phosphatase auxilin (Bos taurus OX=9913)" AED:0.17 eAED:0.17 QI:20|1|1|1|0|0|20|2764|900
V350039628L3C001R03500229738/1,Phoca_008796-RA,23,100.000,46,15,2.54e-09,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C004R04400540494/2,Phoca_008796-RA,20,100.000,40,13,8.96e-07,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C003R01700037527/1,Phoca_008796-RA,29,96.552,58,19,8.00e-14,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C006R05500745465/1,Phoca_008796-RA,23,100.000,46,15,7.63e-11,protein Name:"Similar to GAK Cyclin-G-associated kinase (Homo sapiens OX=9606)" AED:0.16 eAED:0.16 QI:556|1|1|1|0|0|30|2465|1211
V350039628L3C002R02901072953/1,Phoca_014753-RA,25,88.000,46,15,5.78e-07,protein Name:"Protein of unknown function" AED:0.12 eAED:0.12 QI:0|0|0|1|0|0|2|0|68
V350039628L3C002R02901072953/1,Phoca_022978-RA,21,90.476,42,14,3.02e-06,protein Name:"Protein of unknown function" AED:0.08 eAED:0.08 QI:0|0|0|1|0|0|2|0|63
V350039628L3C002R02901072953/1,Phoca_007255-RA,25,80.000,46,15,3.94e-06,protein Name:"Protein of unknown function" AED:0.48 eAED:0.48 QI:0|0|0|1|0|0|2|0|61
V350039628L3C001R00900546940/2,Phoca_028767-RA,21,85.714,42,14,3.56e-07,protein Name:"Similar to TAS2R3 Taste receptor type 2 member 3 (Papio hamadryas OX=9557)" AED:0.30 eAED:0.30 QI:0|0|0|1|0|0|2|0|347
V350039628L3C001R00900546940/2,Phoca_014753-RA,25,88.000,46,15,5.78e-07,protein Name:"Protein of unknown function" AED:0.12 eAED:0.12 QI:0|0|0|1|0|0|2|0|68
V350039628L3C001R00900546940/2,Phoca_022978-RA,21,90.476,42,14,3.02e-06,protein Name:"Protein of unknown function" AED:0.08 eAED:0.08 QI:0|0|0|1|0|0|2|0|63
V350039628L3C001R00900546940/2,Phoca_007255-RA,25,80.000,46,15,3.94e-06,protein Name:"Protein of unknown function" AED:0.48 eAED:0.48 QI:0|0|0|1|0|0|2|0|61
V350039628L3C001R00900546940/2,Phoca_027709-RA,21,80.952,42,14,4.79e-06,protein Name:"Similar to OR52N4 Olfactory receptor 52N4 (Homo sapiens OX=9606)" AED:0.44 eAED:0.48 QI:0|0|0|1|0|0|3|0|290
V350039628L3C003R01900428629/2,Phoca_014753-RA,36,88.889,68,23,2.28e-14,protein Name:"Protein of unknown function" AED:0.12 eAED:0.12 QI:0|0|0|1|0|0|2|0|68
V350039628L3C003R01900428629/2,Phoca_007255-RA,36,80.556,68,23,8.85e-14,protein Name:"Protein of unknown function" AED:0.48 eAED:0.48 QI:0|0|0|1|0|0|2|0|61
V350039628L3C003R01900428629/2,Phoca_025971-RA,32,87.500,64,21,1.26e-13,protein Name:"Protein of unknown function" AED:0.57 eAED:0.77 QI:0|0|0|1|0|0|2|0|117
V350039628L3C003R01900428629/2,Phoca_022978-RA,32,84.375,64,21,2.52e-13,protein Name:"Protein of unknown function" AED:0.08 eAED:0.08 QI:0|0|0|1|0|0|2|0|63
V350039628L3C003R01900428629/2,Phoca_028767-RA,32,84.375,64,21,2.91e-13,protein Name:"Similar to TAS2R3 Taste receptor type 2 member 3 (Papio hamadryas OX=9557)" AED:0.30 eAED:0.30 QI:0|0|0|1|0|0|2|0|347
V350039628L3C004R04200856896/1,Phoca_021967-RA,39,94.872,78,26,1.79e-22,protein Name:"Protein of unknown function" AED:0.23 eAED:1.00 QI:0|0|0|1|0|0|2|0|92
